,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,restimulus
476511,2.5099800796022267,3.54682957019364,1.7578395831246945,1.32664991614216,1.469693845669907,1.4106735979665883,1.3152946437965904,1.7146428199482249,7.670071707617863,3.4467375879228173,1.6462077633154328,1.8384776310850235,1.7146428199482249,1.378404875209022,1.449137674618944,2.4392621835300936,0
678341,7.0476946585390605,7.3477887830285376,2.7730849247724096,1.6431676725154984,1.794435844492636,1.857417562100671,2.0371548787463363,9.678842906050289,5.766281297335398,3.8288379438153295,1.972308292331602,1.772004514666935,1.9287301521985911,1.7349351572897471,2.5748786379167465,5.455272678794342,0
298827,7.433034373659253,8.805112151472008,2.4859605789312105,1.8734993995195195,8.076509146902517,3.301514803843836,2.202271554554524,2.718455443813637,9.697422337920528,8.578461400507669,2.3853720883753127,5.360970061472083,7.2787361540311375,1.752141546793523,1.9157244060668015,8.724677644474895,0
304898,3.892300091205713,11.097296968181036,1.94164878389476,1.8055470085267789,6.295236294214857,2.1977260975835917,1.61245154965971,2.8530685235374214,12.004582458378136,3.705401462729781,1.96468827043885,4.132795663954365,4.588027898781785,1.5968719422671311,1.5,3.1968734726291563,0
42952,1.3,1.3638181696985856,1.4594519519326423,1.3416407864998738,1.5524174696260025,1.5811388300841898,4.605431575867782,2.395829710142188,1.3304134695650072,1.2688577540449522,1.5,1.8520259177452132,2.395829710142188,1.9313207915827968,3.0133038346638727,1.4352700094407325,0
621678,5.589275444992848,9.034378783292189,3.2326459750489227,1.8867962264113207,1.5684387141358125,1.4247806848775006,1.8814887722226776,3.2,4.440720662234903,4.985980344927164,1.7,1.4866068747318506,1.2767145334803705,1.9849433241279208,1.466287829861518,1.746424919657298,0
531240,2.4576411454889016,18.61558486859868,5.057667446560717,5.755866572463264,3.1827660925679098,9.795407086997455,8.054191455385203,4.398863489584555,26.020760941986307,11.925183436744277,5.076416058598822,5.143928459844674,18.27648762755032,9.62029105588807,7.176350047203662,9.860020283954794,0
639882,6.246599074696567,8.158431221748456,3.0116440692751194,1.8083141320025125,1.6613247725836149,1.5329709716755893,1.5362291495737217,5.088221693283421,5.154609587543949,3.4669871646719432,1.606237840420901,1.3564659966250536,1.3304134695650072,1.3856406460551018,1.5362291495737217,1.865475810617763,0
264501,10.173003489628812,3.713488925525428,1.9467922333931784,1.9209372712298547,1.445683229480096,1.7804493814764857,14.548539445593844,5.808614292583043,8.72066511224918,4.360045871318328,1.949358868961793,1.4247806848775006,1.4798648586948742,4.965883607174055,7.651143705355427,7.668767828015137,0
531924,2.195449840010015,4.431703961232068,1.7262676501632068,2.9563490998188966,1.5968719422671311,4.174925149029621,1.3638181696985856,2.0663978319771825,3.558089374931439,2.826658805020514,1.7663521732655694,2.0591260281974,8.056674251823763,2.5019992006393608,2.08806130178211,4.262628297189424,0
240228,9.087353850269064,2.549509756796392,1.6613247725836149,1.469693845669907,1.4212670403551897,1.4106735979665883,1.6941074346097416,4.456455991031438,2.6286878856189837,2.2869193252058544,1.82208671582886,1.7578395831246945,1.5748015748023625,1.407124727947029,1.862793601019716,3.5071355833500366,0
472179,2.295648056649799,3.939543120718442,1.5556349186104046,1.3190905958272918,1.19582607431014,1.2609520212918492,1.3490737563232045,1.89208879284245,5.489080068645383,2.545584412271571,1.6431676725154984,1.489966442575134,1.32664991614216,1.4247806848775006,1.5748015748023625,2.293468988235943,0
654021,10.611314715905849,14.702720836634285,4.964876634922564,2.5039968051097827,4.780167361086848,3.062678566222711,3.823610858861032,12.931357237351383,9.021086409075128,6.0835844697020525,2.0591260281974,3.047950130825634,3.792097045171708,3.6124783736376886,4.097560249709575,5.73149195236284,0
356007,8.598255637046389,12.604364323519055,3.0708305065568173,2.2494443758403984,2.1400934559032696,3.0708305065568173,4.673328578219169,8.518215775618742,13.24348896628075,5.974947698515862,2.0420577856662137,1.9157244060668015,1.711724276862369,1.8,2.0420577856662137,3.871692136521188,0
