,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,restimulus
693572,6.626462102811725,2.1354156504062622,1.6492422502470645,1.5394804318340654,1.6431676725154984,1.4142135623730951,1.7888543819998317,9.203803561571704,2.898275349237888,1.9131126469708992,1.705872210923198,1.5459624833740306,1.466287829861518,1.3601470508735445,1.8083141320025125,4.413615298142783,0
374721,8.712634503983281,13.914381049834736,2.961418578992169,2.1330729007701543,1.862793601019716,3.392639090737475,4.196427051671457,3.5902646142032486,11.034491379306978,3.6013886210738213,1.8,1.6093476939431082,1.6583123951777,1.9261360284258224,1.7776388834631178,3.566510900025402,0
195000,11.573677030226824,3.3734255586866,3.130495168499705,1.6492422502470645,1.5132745950421556,1.4387494569938155,1.51657508881031,3.8340579025361623,2.08806130178211,5.682429058070149,4.656178690729126,2.118962010041709,1.5297058540778354,1.6733200530681511,1.6941074346097416,2.896549671592048,0
215682,5.561474624593733,5.46626014748658,4.226109321823087,1.8466185312619388,1.4628738838327795,1.4560219778561037,1.5362291495737217,3.138470965295043,14.759742545180115,6.119640512317697,2.4859605789312105,3.889730067755345,4.038564101261734,4.481071300481616,2.511971337416094,6.019136150644875,0
709740,1.5524174696260025,1.4560219778561037,1.4247806848775006,1.449137674618944,1.6941074346097416,1.284523257866513,1.5811388300841898,2.718455443813637,1.3601470508735445,1.797220075561143,1.833030277982336,1.4317821063276353,1.374772708486752,1.3190905958272918,1.32664991614216,1.3638181696985856,0
332091,8.023714850367003,2.412467616362964,1.8,1.70293863659264,1.5099668870541498,1.449137674618944,15.54091374404993,7.012845356914696,4.886716689148247,2.181742422927143,1.794435844492636,1.6217274740226857,1.3892443989449803,3.3391615714128,5.141011573610781,3.858756276314947,0
570664,2.555386467836128,7.736278174936576,6.1773780845922,5.99749947894954,1.7349351572897471,2.8284271247461903,1.8248287590894656,4.937610758251403,17.313289693180785,9.095603333479314,5.165268628057984,2.1166010488516727,4.928488612140643,2.0445048300260877,2.8879058156387303,6.807348970047004,0
581928,2.1447610589527217,4.382921400162226,2.083266665599966,7.5379042180171005,1.3416407864998738,1.5842979517754858,2.12367605815953,3.8026306683663087,12.537942414925984,7.439758060582347,2.6608269391300143,1.6492422502470645,1.4730919862656235,2.4166091947189146,2.29128784747792,6.616645675869307,0
123181,6.230569797378085,15.467385040788246,3.6304269721342695,1.746424919657298,1.3453624047073711,1.2727922061357857,1.5,6.097540487770458,2.202271554554524,6.483826030978931,1.8681541692269408,1.503329637837291,1.2884098726725126,1.3527749258468684,1.5264337522473748,1.8867962264113207,0
367379,7.936623967405788,9.959919678390984,2.7694764848252458,1.8814887722226776,1.783255450012701,2.5258661880630178,3.809199390948182,4.345112196480086,10.155294185792943,3.4,1.6278820596099706,1.6401219466856725,1.5874507866387544,1.8275666882497064,1.972308292331602,5.061620293937506,0
399155,6.463745044476925,4.64327470649756,3.2310988842807022,1.6401219466856725,1.5198684153570663,1.5198684153570663,2.2737634001804143,7.910752176626443,3.3090784215548594,8.194510357550353,3.5369478367654787,1.664331697709324,1.4832396974191326,1.5066519173319364,2.6962937525425525,10.033942395688744,0
300686,6.06217782649107,10.11236866416568,2.0518284528683197,1.7916472867168918,2.4392621835300936,1.7916472867168918,1.8814887722226776,3.7296112397943033,11.800423721205949,4.189272013130682,1.9078784028338915,2.5179356624028344,3.069201850644561,1.378404875209022,1.6822603841260722,2.968164415931166,0
99673,5.727128425310541,2.258317958127243,1.786057109949175,1.5264337522473748,1.3304134695650072,1.3711309200802089,1.5297058540778354,4.422668877499196,1.7748239349298849,1.5362291495737217,1.5937377450509227,1.42828568570857,1.3601470508735445,1.2727922061357857,1.5459624833740306,1.8439088914585773,0
178523,12.26172907872295,3.893584466786357,3.3211443810831227,1.743559577416269,1.4247806848775006,1.4387494569938155,1.8841443681416767,5.760208329565868,2.6229754097208,6.980687645210892,5.710516614107694,2.1633307652783933,1.5132745950421556,1.3638181696985856,2.5079872407968904,3.570714214271425,0
152635,2.9427877939124323,1.783255450012701,2.1142374511865976,1.51657508881031,1.224744871391589,1.2449899597988732,1.4,4.179712908801273,1.786057109949175,1.6093476939431082,1.4798648586948742,1.5099668870541498,1.3304134695650072,1.3152946437965904,1.4106735979665883,1.786057109949175,0
249925,2.5317977802344327,2.353720459187964,1.8110770276274832,1.4594519519326423,1.307669683062202,1.2727922061357857,1.2649110640673518,1.4730919862656235,1.5748015748023625,1.6733200530681511,1.5811388300841898,1.503329637837291,1.3190905958272918,1.407124727947029,1.4422205101855958,1.6,0
179430,13.264614581660489,7.594076639065476,4.017461885320134,1.982422760159901,1.7492855684535902,1.705872210923198,2.0174241001832014,6.168468205316454,7.691553809211764,3.504283093587046,1.992485884517128,1.8734993995195195,1.786057109949175,2.01246117974981,2.1587033144922905,4.13763217311544,0
688674,5.799137866959192,3.4856850115866758,2.0420577856662137,1.7663521732655694,1.9,1.61245154965971,3.442382895611701,6.300793600809346,4.430575583375144,1.977371993328519,1.5620499351813308,1.70293863659264,1.5874507866387544,4.1,2.9359836511806394,4.123105625617661,0
298000,4.455333881989093,10.818502669038818,2.313006701244076,1.9157244060668015,2.340939982143925,1.9313207915827968,3.944616584663204,3.0789608636681307,11.191067866830224,6.003332407921453,2.009975124224178,2.471841418861655,3.509985754956849,1.606237840420901,1.5811388300841898,2.7694764848252458,0
214328,8.855506761332183,3.722902093797257,2.582634314028992,1.7088007490635062,1.3490737563232045,1.3490737563232045,1.711724276862369,4.341658669218482,2.0074859899884734,4.280186911806539,3.616628264005025,2.01246117974981,1.452583904633395,1.2529964086141667,1.949358868961793,3.254228019054596,0
66773,1.3856406460551018,1.4317821063276353,1.3114877048604,1.1445523142259597,1.2688577540449522,2.1213203435596424,1.396424004376894,2.734958866235469,1.4106735979665883,1.469693845669907,1.307669683062202,1.307669683062202,1.4247806848775006,1.5684387141358125,1.9798989873223327,2.1587033144922905,0
325439,20.831466583032505,4.661544808322666,2.2759613353482084,1.7663521732655694,1.7175564037317668,1.4247806848775006,1.89208879284245,4.82078831727758,9.960421677820673,2.925747767665559,2.5258661880630178,2.3108440016582685,1.8894443627691184,1.8520259177452132,2.1213203435596424,17.797752667120644,0
60246,2.7658633371878665,1.3892443989449803,1.3856406460551018,1.2,1.5198684153570663,3.8820097887563354,4.586937976471886,4.217819341792628,1.8601075237738276,1.5329709716755893,1.4142135623730951,1.5264337522473748,1.9209372712298547,3.5482389998420345,3.7188707963574106,6.198386886924694,0
298464,4.801041553663121,12.836276718737407,2.090454496036687,1.7691806012954132,2.6210684844162317,1.705872210923198,3.989987468652001,3.2015621187164243,8.790904390334365,4.9365980188789935,2.224859546128699,2.541653005427767,4.172529209005013,1.697056274847714,1.8788294228055933,2.924038303442689,0
136582,6.843975452907469,2.379075450674064,2.1260291625469296,1.51657508881031,1.374772708486752,1.42828568570857,1.5099668870541498,4.622769732530488,1.6401219466856725,2.3685438564654024,5.355371135598354,1.4247806848775006,1.4866068747318506,1.3190905958272918,1.3341664064126333,1.8027756377319943,0
499650,1.7776388834631178,1.4560219778561037,1.3856406460551018,1.3228756555322954,1.1445523142259597,1.2649110640673518,2.535744466621193,1.849324200890693,1.5264337522473748,1.503329637837291,1.4832396974191326,1.3892443989449803,1.3711309200802089,2.0518284528683197,2.756809750418044,2.177154105707724,0
438193,2.364318083507378,3.856163896931768,1.5198684153570663,1.2922847983320085,1.2288205727444508,1.3638181696985856,1.19582607431014,1.6155494421403511,3.004995840263344,2.0223748416156684,1.469693845669907,1.4832396974191326,1.3152946437965904,1.3190905958272918,1.4106735979665883,2.2,0
673338,5.337602458033007,2.3021728866442674,1.6093476939431082,1.374772708486752,1.697056274847714,1.2449899597988732,2.2759613353482084,9.1727858363749,3.003331483536241,2.004993765576342,1.8193405398660247,1.4317821063276353,1.3638181696985856,1.284523257866513,1.7549928774784245,4.455333881989093,0
507256,5.217278984298233,1.905255888325765,1.4142135623730951,1.4142135623730951,1.7635192088548397,1.5748015748023625,2.2,2.98496231131986,2.6551836094703507,1.8384776310850235,1.5362291495737217,1.91049731745428,1.89208879284245,1.98997487421324,3.263433774416144,5.458021619598076,0
521428,2.0639767440550294,1.3453624047073711,1.3341664064126333,1.3856406460551018,1.2609520212918492,1.2369316876852985,1.4594519519326423,1.6852299546352716,1.3928388277184118,1.6155494421403511,1.4866068747318506,1.3820274961085253,1.3304134695650072,1.2688577540449522,1.61245154965971,1.676305461424021,0
200339,6.307138812488591,3.2526911934581184,2.988310559496787,1.5905973720586866,1.3856406460551018,1.5620499351813308,1.8,3.5327043465311387,1.7663521732655694,4.98798556533597,4.655104724922953,2.019900987672416,1.5491933384829668,1.857417562100671,1.8466185312619388,2.0976176963403037,0
389908,7.385797181076664,10.461835403025608,2.4657656011875906,1.876166303929372,1.8466185312619388,2.7440845468024486,3.266496594212215,3.928103868280471,8.325262758616091,3.424908757908742,1.7663521732655694,1.6792855623746663,1.7175564037317668,1.876166303929372,2.181742422927143,3.649657518178932,0
487970,1.865475810617763,1.5264337522473748,1.5588457268119895,1.4142135623730951,1.224744871391589,1.4247806848775006,1.2,2.177154105707724,1.6401219466856725,1.5491933384829668,1.5842979517754858,1.493318452306808,1.4352700094407325,1.2884098726725126,1.3152946437965904,1.6911534525287764,0
