,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,restimulus
190814,2.6795522013948525,4.802082881417188,2.821347195933177,1.772004514666935,1.378404875209022,1.2165525060596438,1.161895003862225,1.5937377450509227,1.4628738838327795,4.0877866871939394,3.449637662132068,1.6673332000533063,1.3928388277184118,1.2649110640673518,1.452583904633395,1.5620499351813308,0
295301,17.189822570346678,7.396620850090938,2.5787593916455256,2.1748563170931545,9.45568612000208,4.290687590584987,2.23159136044214,6.017474553332153,13.41193498343919,4.7791212581394085,3.0512292604784714,4.494441010848846,8.114185110040317,1.7,2.262741699796952,14.634206503941371,0
691267,9.041017641836564,2.3323807579381204,1.8601075237738276,1.5329709716755893,1.862793601019716,1.6186414056238645,1.9519221295943132,10.547511554864494,3.38673884437522,1.8867962264113207,1.8439088914585773,1.4832396974191326,1.4317821063276353,1.3228756555322954,1.7320508075688772,5.029910535983717,0
146572,11.8911731969558,3.4899856733230297,2.9832867780352594,1.664331697709324,1.5198684153570663,1.407124727947029,1.8110770276274832,8.148005891014071,2.1095023109728985,2.1118712081942874,3.598610843089316,1.7916472867168918,1.3527749258468684,1.4,1.7549928774784245,3.2264531609803355,0
134835,6.086049621881176,2.598076211353316,2.0248456731316584,1.6733200530681511,1.3304134695650072,1.5874507866387544,1.5362291495737217,4.935585071701226,1.711724276862369,1.7549928774784245,1.6217274740226857,1.5652475842498528,1.3892443989449803,1.3190905958272918,1.4247806848775006,1.89208879284245,0
72775,1.5231546211727816,1.3490737563232045,1.3601470508735445,1.3114877048604,1.3638181696985856,2.6962937525425525,2.0346989949375804,3.07408522978788,1.4,1.4,1.32664991614216,1.466287829861518,1.5524174696260025,1.786057109949175,1.6462077633154328,1.841195263952197,0
575399,2.553429066960741,5.164300533470143,3.664696440361739,10.090589675534329,1.469693845669907,1.992485884517128,1.3674794331177345,4.158124577258358,15.02797391533536,11.55984428960875,3.304542328371661,2.184032966784156,3.744329045369811,3.736308338453881,4.197618372363071,7.119691004531025,0
131615,7.979974937304001,20.85377663637932,5.10098029794274,2.080865204668481,1.7691806012954132,1.676305461424021,1.5748015748023625,4.868264577855234,5.726255320888163,11.675187364663577,2.5787593916455256,1.7804493814764857,1.3564659966250536,1.3638181696985856,1.70293863659264,2.029778313018444,0
655597,9.23038460737146,8.88313007897554,2.7748873851023217,1.6522711641858303,1.6522711641858303,1.503329637837291,2.527844931952908,9.884331034521256,5.947268280479703,3.762977544445356,1.7204650534085253,1.449137674618944,1.5264337522473748,1.82208671582886,2.0371548787463363,4.236744032862972,0
240558,11.654612820681775,7.249827584156743,1.9672315572906005,1.752141546793523,1.61245154965971,1.4798648586948742,2.0615528128088303,5.882176467941097,3.278719262151,2.4899799195977463,1.7916472867168918,1.6673332000533063,1.5716233645501712,1.4832396974191326,2.137755832643195,5.394441583704471,0
54759,3.3436506994600976,2.0074859899884734,1.5297058540778354,1.489966442575134,1.746424919657298,2.184032966784156,2.453568829277059,2.99833287011299,3.905124837953327,2.2293496809607958,1.5905973720586866,2.355843797877949,1.5968719422671311,2.2045407685048604,2.925747767665559,5.85405842130056,0
422037,2.794637722496424,1.6522711641858303,1.7349351572897471,1.3928388277184118,1.4247806848775006,1.4730919862656235,1.7291616465790582,6.063827174318213,1.8,1.786057109949175,1.6093476939431082,1.8138357147217052,1.57797338380595,1.503329637837291,1.5842979517754858,1.8027756377319943,0
489060,1.7776388834631178,1.6217274740226857,1.4387494569938155,1.2806248474865698,1.1916375287812984,1.174734012447073,1.3152946437965904,1.5362291495737217,1.57797338380595,1.5652475842498528,1.6583123951777,1.4422205101855958,1.4212670403551897,1.3527749258468684,1.396424004376894,1.51657508881031,0
