,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,restimulus
608582,2.3832750575625967,1.9026297590440449,1.407124727947029,2.0663978319771825,1.40356688476182,1.4594519519326423,1.2369316876852985,2.5199206336708304,2.195449840010015,4.585847795119241,1.9,1.47648230602334,1.3,1.4317821063276353,1.8466185312619388,3.676955262170047,0
213695,7.264984514780469,4.019950248448356,3.5874782229304194,1.711724276862369,1.3453624047073711,1.1874342087037917,1.5524174696260025,3.758989225842501,6.926037828369117,5.785326265648291,5.9,3.138470965295043,1.9874606914351791,1.9235384061671343,2.5039968051097827,4.191658383026938,0
332117,8.023714850367003,2.412467616362964,1.8,1.70293863659264,1.5099668870541498,1.449137674618944,15.54091374404993,7.012845356914696,4.886716689148247,2.181742422927143,1.794435844492636,1.6217274740226857,1.3892443989449803,3.3391615714128,5.141011573610781,3.858756276314947,0
622463,3.1096623610932426,3.907684736515984,1.624807680927192,1.3379088160259651,1.5362291495737217,1.32664991614216,1.4247806848775006,3.0199337741083,2.6229754097208,2.220360331117452,1.4387494569938155,1.3527749258468684,1.3490737563232045,1.407124727947029,1.5,1.6492422502470645,0
70699,1.3490737563232045,1.3490737563232045,1.2884098726725126,1.2649110640673518,1.2206555615733703,1.307669683062202,1.3564659966250536,2.2693611435820435,1.3379088160259651,1.3527749258468684,1.2727922061357857,1.3674794331177345,1.3,1.4387494569938155,1.5066519173319364,1.5066519173319364,0
259284,13.17080103866124,7.675285010994705,2.3151673805580453,2.0,1.8601075237738276,1.835755975068582,14.187670703818862,8.217663901620703,6.4031242374328485,3.1733263305244863,1.98997487421324,2.262741699796952,2.6419689627245813,8.012490249604053,8.746999485537884,6.5375836514724615,0
517213,1.8138357147217052,1.42828568570857,1.407124727947029,1.374772708486752,1.2569805089976536,1.4866068747318506,1.7888543819998317,1.5874507866387544,1.5684387141358125,1.606237840420901,1.4142135623730951,1.3190905958272918,1.445683229480096,1.4,1.8814887722226776,1.7088007490635062,0
337309,4.504442251822083,2.353720459187964,1.857417562100671,1.797220075561143,2.4899799195977463,2.1354156504062622,3.670149860700514,3.408812109811862,6.082762530298219,2.756809750418044,1.9078784028338915,2.944486372867092,3.9,2.72213151776324,2.692582403567252,3.195309061734092,0
542641,2.4,7.487990384609211,2.5317977802344327,2.37065391822594,1.6552945357246849,2.649528259898354,1.606237840420901,2.7694764848252458,15.914144651849812,6.724581771381772,2.8407745422683583,1.772004514666935,2.3345235059857505,1.7,2.215851980616034,5.222068555658763,0
565375,2.090454496036687,2.701851217221259,1.752141546793523,2.336664289109585,1.3379088160259651,1.378404875209022,1.3341664064126333,3.629049462324811,3.034798181098704,5.923681287847955,2.603843313258308,1.4317821063276353,1.5264337522473748,1.4352700094407325,2.06881608655772,4.405678154382138,0
213602,14.436065946094873,13.706202975295527,7.280109889280518,4.0743097574926725,7.719455939378111,11.337989239719713,9.724710792614864,8.42970936628304,4.017461885320134,2.364318083507378,2.083266665599966,1.7175564037317668,1.7175564037317668,1.396424004376894,1.8947295321496416,3.3166247903554,0
215225,12.8191263352851,4.898979485566356,2.839013913315678,1.7262676501632068,2.2,1.40356688476182,1.7146428199482249,4.636809247747852,3.1096623610932426,3.961060464067672,3.52845575287547,1.8466185312619388,1.688194301613413,2.9,2.1908902300206643,3.5270384177096794,0
352176,8.804544281222055,11.085576214162256,3.312099032335839,2.3874672772626644,3.034798181098704,4.749736834815167,8.601162712098871,9.705668446840743,12.355160864998885,7.013558298039591,3.0643106892089125,2.4372115213907883,2.215851980616034,3.07408522978788,3.22490309931942,6.360031446463139,0
291249,7.945438943192503,7.825599018605541,2.1213203435596424,1.9131126469708992,1.445683229480096,1.3820274961085253,1.61245154965971,4.07308237088326,13.743362034087584,4.3220365569948616,1.841195263952197,1.5459624833740306,1.3564659966250536,1.3190905958272918,1.6522711641858303,3.4161381705077445,0
330061,7.104224095564554,2.6795522013948525,1.918332609325088,1.7635192088548397,1.6613247725836149,1.5874507866387544,10.48284312579369,6.617401302626281,5.6098128311023,2.6419689627245813,1.96468827043885,1.6155494421403511,1.4422205101855958,3.518522417151836,4.396589587396122,2.6419689627245813,0
175762,11.296902230257638,5.03189825016365,2.32379000772445,1.6792855623746663,1.5264337522473748,1.6911534525287764,1.797220075561143,4.833218389437829,5.496362433464518,3.249615361854384,2.264950330581225,1.816590212458495,1.489966442575134,1.503329637837291,1.9209372712298547,3.3136083051561784,0
694368,6.862215385719105,2.0346989949375804,1.5588457268119895,1.4212670403551897,1.6093476939431082,1.5362291495737217,1.7691806012954132,10.21077861869505,2.958039891549808,1.7378147196982767,1.711724276862369,1.407124727947029,1.4730919862656235,1.42828568570857,1.849324200890693,4.78539444560216,0
714131,7.507995737878385,1.9849433241279208,1.6552945357246849,1.4142135623730951,1.6492422502470645,1.4212670403551897,1.5748015748023625,11.930632841555388,2.149418526020468,1.664331697709324,1.57797338380595,1.40356688476182,1.469693845669907,1.224744871391589,1.7578395831246945,4.757099956906519,0
182415,15.987182365882989,3.7735924528226414,2.846049894151541,1.9209372712298547,1.5684387141358125,1.7635192088548397,2.0445048300260877,7.242927584892728,2.8035691537752374,3.7868192457522976,3.358571124749333,1.9621416870348585,1.6401219466856725,1.374772708486752,2.6907248094147422,4.658325879540846,0
603259,2.2715633383201093,2.7586228448267445,1.841195263952197,3.9471508711981103,1.378404875209022,1.40356688476182,1.2767145334803705,3.264965543462901,5.023942674832188,7.344385610791416,2.533771891863985,1.5905973720586866,1.4387494569938155,1.42828568570857,1.918332609325088,4.509988913511872,0
181060,7.297944916207576,3.8600518131237567,3.3105890714493698,1.7204650534085253,1.70293863659264,1.5524174696260025,1.6911534525287764,3.106444913401813,2.592296279363144,6.082762530298219,5.424020648928247,2.2891046284519194,1.5588457268119895,1.3490737563232045,2.278157149978904,3.478505426185217,0
230185,7.814729681825213,5.6956123463592565,2.0591260281974,1.5427248620541512,1.449137674618944,1.5,1.664331697709324,4.249705872175156,3.81051177665153,2.2561028345356955,1.6401219466856725,1.6552945357246849,1.3674794331177345,1.374772708486752,1.606237840420901,5.777542730261716,0
298273,4.885693400122444,12.03951826278776,2.1563858652847827,1.816590212458495,1.9621416870348585,1.746424919657298,3.88329756778952,3.4014702703389896,9.519978991573458,4.186884283091665,1.816590212458495,2.16794833886788,3.0099833886584824,1.4730919862656235,1.6822603841260722,2.80713376952364,0
