,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,restimulus
667433,3.8652296180175374,1.711724276862369,1.6,1.4212670403551897,1.5362291495737217,1.407124727947029,1.63707055437449,6.140846847137616,2.078460969082653,1.5905973720586866,1.469693845669907,1.5459624833740306,1.378404875209022,1.2767145334803705,1.5427248620541512,4.124318125460256,0
236103,5.5533773507659285,2.7748873851023217,1.7262676501632068,1.3453624047073711,1.3638181696985856,1.2328828005937953,1.3564659966250536,1.7146428199482249,4.184495190581536,1.8303005217723127,1.6703293088490063,1.4832396974191326,1.4212670403551897,1.284523257866513,1.4966629547095769,4.5902069670114,0
145951,8.538149682454625,2.932575659723036,2.4859605789312105,1.8275666882497064,1.5,1.4177446878757824,1.606237840420901,9.11756546453054,1.7916472867168918,1.8708286933869709,3.1416556144810017,1.9544820285692064,1.51657508881031,1.4594519519326423,2.027313493271329,2.937686164313676,0
85928,2.819574435974337,1.407124727947029,1.2767145334803705,1.3674794331177345,1.5588457268119895,5.319774431308154,4.5265881191025095,3.7735924528226414,1.841195263952197,1.3856406460551018,1.4212670403551897,1.3564659966250536,1.833030277982336,3.303028912982749,2.99833287011299,6.338769596696191,0
434318,2.598076211353316,3.681032463861192,1.5842979517754858,1.4,2.41039415863879,1.5099668870541498,1.3601470508735445,1.972308292331602,6.826419266350405,3.6207733980463344,1.797220075561143,2.874021572639983,2.5199206336708304,1.466287829861518,1.5652475842498528,2.971531591620725,0
415621,3.345145736735546,2.1330729007701543,1.6733200530681511,1.4212670403551897,1.57797338380595,1.57797338380595,1.94164878389476,6.673829485385434,1.6911534525287764,1.740689518552921,1.740689518552921,1.8973665961010275,1.6613247725836149,1.6462077633154328,1.5556349186104046,1.7175564037317668,0
364293,3.5651086939951777,2.479919353527449,1.760681686165901,1.4594519519326423,1.5937377450509227,1.833030277982336,2.009975124224178,3.271085446759225,2.056696380120313,1.857417562100671,1.752141546793523,1.6462077633154328,1.6492422502470645,1.746424919657298,1.8248287590894656,3.5538711287833724,0
118021,6.556675987114202,4.053393639902248,2.039607805437114,1.5652475842498528,1.2328828005937953,1.2806248474865698,1.493318452306808,4.730750469005948,4.026164427839479,3.605551275463989,1.6613247725836149,1.7,1.4352700094407325,1.3856406460551018,1.5297058540778354,2.202271554554524,0
198876,20.774744282421384,36.51355912534411,11.47170431975999,4.751841748206688,10.036931802099684,34.50420264257674,18.539687160251653,8.96493167849036,2.0322401432901573,3.093541659651604,2.7367864366808017,1.6278820596099706,1.3038404810405295,1.3341664064126333,1.9621416870348585,3.606937759374287,0
294116,4.415880433163924,8.361220006673667,2.056696380120313,1.740689518552921,1.469693845669907,1.4212670403551897,1.4247806848775006,2.694438717061496,4.2296571965113205,2.7422618401604177,2.142428528562855,1.6673332000533063,1.3190905958272918,1.47648230602334,1.6792855623746663,3.10322412983658,0
497318,1.8788294228055933,1.5811388300841898,1.4,1.3674794331177345,1.2083045973594573,1.3527749258468684,1.2165525060596438,1.7088007490635062,1.6031219541881396,1.5716233645501712,1.5491933384829668,1.5362291495737217,1.452583904633395,1.284523257866513,1.5066519173319364,2.1702534414210706,0
183288,9.296773633901172,5.200961449578338,2.3664319132398464,1.8138357147217052,1.452583904633395,1.5937377450509227,2.130727575266252,4.428317965096905,3.642801120017397,4.280186911806539,3.411744421846396,1.9364916731037085,1.3,1.4594519519326423,1.91049731745428,3.248076353782343,0
339493,6.368673331236264,2.085665361461421,1.7320508075688772,1.6583123951777,1.6733200530681511,1.5937377450509227,3.782856063875548,11.976643937263894,1.5652475842498528,1.6462077633154328,1.6673332000533063,1.8083141320025125,1.40356688476182,1.6613247725836149,2.4758836806279896,1.8248287590894656,0
567843,2.1977260975835917,3.861346915261565,1.7088007490635062,1.9131126469708992,1.5524174696260025,1.63707055437449,1.9131126469708992,8.332466621595312,10.13015300970326,7.763375554486592,2.559296778413945,1.760681686165901,1.5684387141358125,1.6,2.7294688127912363,11.640876255677664,0
432915,1.6,1.5099668870541498,1.378404875209022,1.374772708486752,1.1874342087037917,1.1916375287812984,1.2529964086141667,2.3065125189341598,1.8734993995195195,1.7748239349298849,1.42828568570857,1.445683229480096,1.3190905958272918,1.3416407864998738,1.47648230602334,1.972308292331602,0
