,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,restimulus
402170,8.906177631284926,4.662617290749907,3.38673884437522,1.743559577416269,1.63707055437449,1.740689518552921,2.590366769397724,8.95377015563835,3.181194744117373,7.083784299369935,3.653765181289022,1.8027756377319943,1.676305461424021,1.4730919862656235,2.3173260452512934,8.025584090893322,0
198147,10.89219904335208,3.721558813185679,3.163858403911275,1.6703293088490063,1.5066519173319364,1.5231546211727816,1.8248287590894656,4.972926703662543,2.080865204668481,5.0931326312987375,4.246174749112429,2.039607805437114,1.5,1.3228756555322954,1.9621416870348585,3.1559467676119,0
599208,2.313006701244076,2.636285265292813,1.833030277982336,1.8384776310850235,1.4317821063276353,1.3564659966250536,1.7,5.083306010855534,5.130302135352264,7.489993324429602,2.56124969497314,1.5556349186104046,1.4422205101855958,1.396424004376894,2.351595203260969,4.921381919745713,0
604678,2.349468024894146,5.432310742216428,3.304542328371661,2.9782545223670858,1.452583904633395,1.452583904633395,1.4628738838327795,2.745906043549196,8.596510920134982,13.075549701637788,3.659234892706397,1.6613247725836149,1.40356688476182,1.407124727947029,2.137755832643195,5.019960159204453,0
173018,11.640017182117903,2.374868417407584,2.046948949045872,1.6309506430300091,1.5459624833740306,1.4560219778561037,1.7748239349298849,4.376071297408213,1.7748239349298849,2.495996794869737,2.3086792761230392,1.7492855684535902,1.3190905958272918,1.4352700094407325,2.258317958127243,2.8,0
441938,3.395585369269929,5.990826320300064,2.1,1.5620499351813308,1.9364916731037085,1.6340134638368191,1.3527749258468684,2.19317121994613,9.033825324855467,3.5270384177096794,1.918332609325088,1.944222209522358,2.004993765576342,1.6852299546352716,1.8520259177452132,3.504283093587046,0
189280,4.523273151159457,4.652956049652737,2.817800560721074,1.6822603841260722,1.3820274961085253,1.284523257866513,1.7,2.1400934559032696,4.121892769104989,5.653317610041028,4.319722213291035,1.7776388834631178,1.5620499351813308,1.449137674618944,1.4798648586948742,1.96468827043885,0
460600,1.8734993995195195,1.9026297590440449,1.5588457268119895,1.4387494569938155,1.19582607431014,1.2449899597988732,1.1916375287812984,1.5394804318340654,3.408812109811862,3.3466401061363023,2.0024984394500787,1.4832396974191326,1.445683229480096,1.4966629547095769,1.296148139681572,1.9235384061671343,0
630500,2.5099800796022267,2.821347195933177,1.2922847983320085,1.3114877048604,1.2767145334803705,1.2727922061357857,1.4247806848775006,2.06881608655772,3.281767816284388,2.1260291625469296,1.5362291495737217,1.4628738838327795,1.2369316876852985,1.1832159566199232,1.3856406460551018,1.6431676725154984,0
531285,2.4576411454889016,18.61558486859868,5.057667446560717,5.755866572463264,3.1827660925679098,9.795407086997455,8.054191455385203,4.398863489584555,26.020760941986307,11.925183436744277,5.076416058598822,5.143928459844674,18.27648762755032,9.62029105588807,7.176350047203662,9.860020283954794,0
565085,2.5019992006393608,3.152776554086889,2.39165214862028,4.047221268969612,1.3379088160259651,1.489966442575134,1.5198684153570663,2.9899832775452104,2.8879058156387303,7.340299721401028,2.898275349237888,1.760681686165901,1.5231546211727816,1.4832396974191326,1.9467922333931784,3.531288716601915,0
575223,2.3937418407171647,3.2171415884290826,1.876166303929372,1.7146428199482249,1.5459624833740306,1.445683229480096,1.374772708486752,3.552463933666322,3.792097045171708,4.917316341257699,2.3832750575625967,1.7204650534085253,1.4798648586948742,1.5459624833740306,2.1283796653792764,5.675385449465085,0
529213,1.743559577416269,1.3527749258468684,1.3674794331177345,1.3711309200802089,1.3928388277184118,1.3928388277184118,2.8722813232690143,2.986636904613616,1.4866068747318506,1.493318452306808,1.4594519519326423,1.3928388277184118,1.5329709716755893,2.7982137159266447,5.1536394906900505,1.4247806848775006,0
488284,2.2045407685048604,4.430575583375144,1.8520259177452132,1.3892443989449803,1.6431676725154984,1.4212670403551897,1.3416407864998738,1.794435844492636,3.059411708155671,2.233830790368868,1.5362291495737217,2.0,1.7691806012954132,1.3601470508735445,1.5842979517754858,2.9631064780058107,0
527304,2.882707061079915,1.6031219541881396,1.4177446878757824,1.2649110640673518,1.3856406460551018,1.449137674618944,3.3196385345395663,7.334166619323561,1.51657508881031,1.7146428199482249,1.5968719422671311,1.4966629547095769,1.40356688476182,1.794435844492636,2.5019992006393608,2.2847319317591723,0
346607,11.592238782909885,11.577132632910448,3.782856063875548,2.557342370508884,2.1587033144922905,3.348133808556641,4.92645917470144,13.18256424221024,10.15627884611288,3.930648801406709,2.181742422927143,1.7492855684535902,1.7291616465790582,1.9026297590440449,2.932575659723036,6.558200972827838,0
631394,2.1213203435596424,2.3937418407171647,1.5329709716755893,1.2649110640673518,1.2649110640673518,1.2609520212918492,1.3490737563232045,2.6457513110645907,3.004995840263344,1.8193405398660247,1.4628738838327795,1.5066519173319364,1.307669683062202,1.4798648586948742,1.5874507866387544,1.5937377450509227,0
367142,7.349149610669251,10.023971268913334,2.5258661880630178,1.6492422502470645,1.6278820596099706,3.6,4.18568990729127,4.29767378938886,10.851267207105352,3.1480152477394387,1.7691806012954132,1.760681686165901,1.676305461424021,1.862793601019716,2.078460969082653,6.558963332722634,0
72045,1.3527749258468684,1.2124355652982142,1.2569805089976536,1.1357816691600546,1.2688577540449522,1.3114877048604,1.1489125293076057,2.3937418407171647,1.3674794331177345,1.445683229480096,1.42828568570857,1.284523257866513,1.4177446878757824,1.378404875209022,1.5427248620541512,1.7291616465790582,0
252465,7.71167945391923,2.3430749027719964,1.70293863659264,1.6522711641858303,1.6,1.3892443989449803,1.6309506430300091,4.289522117905444,1.7349351572897471,1.7916472867168918,1.8466185312619388,1.5684387141358125,1.51657508881031,1.2767145334803705,1.8275666882497064,2.2181073012818837,0
538397,2.493992782667985,2.7549954627911823,1.9261360284258224,2.2293496809607958,1.5620499351813308,1.5231546211727816,1.8110770276274832,5.657738063926254,3.675595189897821,3.082207001484488,2.351595203260969,1.6,1.449137674618944,1.5811388300841898,2.222611077089287,5.7,0
465160,2.821347195933177,3.278719262151,1.3527749258468684,1.2884098726725126,1.3190905958272918,1.2165525060596438,1.2767145334803705,2.154065922853801,4.189272013130682,2.08806130178211,1.606237840420901,1.469693845669907,1.4966629547095769,1.4,1.5459624833740306,2.19317121994613,0
687850,8.138795979750322,3.479942528261063,1.489966442575134,1.5652475842498528,1.5684387141358125,2.01246117974981,3.438022687534217,7.069653456853454,5.475399528801528,2.353720459187964,1.7804493814764857,1.746424919657298,1.5264337522473748,4.621688003316537,2.213594362117865,4.215447781671599,0
426031,5.533534132902769,1.9364916731037085,1.833030277982336,1.5,1.5556349186104046,1.606237840420901,2.80713376952364,8.205485969764375,2.8337254630609507,1.6613247725836149,1.70293863659264,1.6217274740226857,1.5716233645501712,1.5716233645501712,2.244994432064365,7.59012516365837,0
271240,14.4083309234623,12.993459893346346,2.4186773244895647,2.0149441679609885,6.962758074211684,3.5651086939951777,13.212494087037468,6.335613624582863,17.438749955200343,7.067531393633848,2.3937418407171647,4.113392760240627,6.849817515817484,4.1400483088968905,6.117188896870849,10.615554625171498,0
119708,5.62316636780382,3.13368792319848,2.1977260975835917,1.9364916731037085,1.3114877048604,1.3114877048604,1.7320508075688772,5.569560126257728,3.668787265568828,4.066939881532551,1.933907960581372,1.743559577416269,1.3601470508735445,1.3638181696985856,1.7320508075688772,2.12367605815953,0
518729,1.6613247725836149,1.3820274961085253,1.3453624047073711,1.161895003862225,1.2727922061357857,1.296148139681572,1.2649110640673518,1.4106735979665883,1.3228756555322954,1.3711309200802089,1.5066519173319364,1.40356688476182,1.5297058540778354,1.3453624047073711,1.6522711641858303,1.407124727947029,0
462847,1.8193405398660247,1.697056274847714,1.4212670403551897,1.3638181696985856,1.32664991614216,1.32664991614216,1.296148139681572,1.8,1.4,1.697056274847714,1.5524174696260025,1.5198684153570663,1.4594519519326423,1.2206555615733703,1.3114877048604,1.6278820596099706,0
639458,4.973932046178355,8.996110270555825,2.477902338672773,1.5099668870541498,1.6186414056238645,1.307669683062202,1.6552945357246849,4.17612260356422,4.540925015897091,2.9120439557122078,1.4628738838327795,1.5231546211727816,1.4106735979665883,1.2529964086141667,1.5874507866387544,1.752141546793523,0
500632,4.810405388322278,1.8138357147217052,1.4594519519326423,1.284523257866513,1.2529964086141667,1.449137674618944,3.1,2.979932885150268,2.3345235059857505,1.5842979517754858,1.4317821063276353,1.3856406460551018,1.4832396974191326,2.056696380120313,2.937686164313676,5.789645930452052,0
140599,7.414849964766651,2.7982137159266447,4.036087214122113,1.8520259177452132,1.449137674618944,1.664331697709324,1.5264337522473748,6.362389488234746,1.7291616465790582,3.9319206502675,8.956003573022958,2.0371548787463363,1.4352700094407325,1.5231546211727816,1.4832396974191326,1.794435844492636,0
691732,5.845511098270193,2.118962010041709,1.676305461424021,1.4866068747318506,1.8601075237738276,1.4317821063276353,1.8894443627691184,8.509406559801922,3.809199390948182,2.2494443758403984,1.797220075561143,1.5329709716755893,1.5,1.449137674618944,1.6911534525287764,4.870318264754368,0
486068,3.0708305065568173,6.776429738438966,2.1166010488516727,1.374772708486752,1.3152946437965904,1.2806248474865698,1.2767145334803705,1.9261360284258224,3.049590136395381,2.5787593916455256,1.5459624833740306,1.5811388300841898,1.3341664064126333,1.2688577540449522,1.4352700094407325,1.9364916731037085,0
447069,3.2218007387174024,4.513313638558703,1.8601075237738276,1.5937377450509227,1.1916375287812984,1.4594519519326423,1.3711309200802089,1.9390719429665315,7.767882594375381,2.749545416973504,1.5748015748023625,1.4866068747318506,1.396424004376894,1.4352700094407325,1.3114877048604,2.12367605815953,0
613334,2.433105012119288,2.1563858652847827,1.760681686165901,1.7578395831246945,1.396424004376894,1.4212670403551897,1.407124727947029,4.069397989875161,2.596150997149434,2.879236009777593,1.794435844492636,1.4798648586948742,1.307669683062202,1.4,1.905255888325765,4.710626285325551,0
675336,5.338539126015656,1.89208879284245,1.7,1.4628738838327795,1.7,1.5099668870541498,1.7088007490635062,6.682065548915245,1.7175564037317668,1.8248287590894656,1.6401219466856725,1.3820274961085253,1.5329709716755893,1.3674794331177345,1.5588457268119895,2.431049156228644,0
542400,2.5475478405713994,17.307223925286227,5.739337940912697,4.355456348076514,4.537620521815371,12.735383779062175,2.86705423736629,5.761944116355173,18.6566342087741,8.687922651589389,3.907684736515984,4.571651780264984,21.197169622381196,3.4146742157927745,3.5057096285916205,8.663140308225419,0
620839,5.390732788777422,8.638286867197685,3.087069808086626,1.746424919657298,1.7320508075688772,1.6852299546352716,2.4020824298928627,3.5510561809129406,4.849742261192857,3.3241540277189325,1.6462077633154328,1.4798648586948742,1.6401219466856725,5.096076922496363,1.969771560359221,1.9078784028338915,0
